timestamp,ip,port,hostname,tag,handshake,asn,geo,region,city,cipher_suite,cert_length,subject_common_name,issuer_common_name,cert_issue_date,cert_expiration_date,sha1_fingerprint,cert_serial_number,signature_algorithm,key_algorithm,subject_organization_name,subject_organization_unit_name,subject_country,subject_state_or_province_name,subject_locality_name,subject_street_address,subject_postal_code,subject_surname,subject_given_name,subject_email_address,subject_business_category,subject_serial_number,issuer_organization_name,issuer_organization_unit_name,issuer_country,issuer_state_or_province_name,issuer_locality_name,issuer_street_address,issuer_postal_code,issuer_surname,issuer_given_name,issuer_email_address,issuer_business_category,issuer_serial_number,naics,sic,freak_vulnerable,freak_cipher_suite,sector,sha256_fingerprint,sha512_fingerprint,md5_fingerprint,http_response_type,http_code,http_reason,content_type,http_connection,www_authenticate,set_cookie,server_type,content_length,transfer_encoding,http_date,cert_valid,self_signed,cert_expired,browser_trusted,validation_level,browser_error,tlsv13_support,tlsv13_cipher,raw_cert,raw_cert_chain
8/1/2020 0:24,58.187.107.48,443,,ssl-freak,TLSv1.0,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,TLS_RSA_WITH_RC4_128_SHA,1024,,,5/9/2012 7:55,5/4/2032 7:55,6BE9068844B12C2BDF0AF2D4D6244449E3991E6A,FE676B96C70714F9,md5WithRSAEncryption,rsaEncryption,CIG,,CN,Shanghai,Shanghai,,,,,,,,CIG,,CN,Shanghai,Shanghai,,,,,,,,517311,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,EF512D0AB19E9B91A5C519C634A4F2FCBBF65C45EF87E01AABD25939FE903594,9FB295B36EAC31D1115CBC34808EE8B3A966FCE307E10DD44CF06A3F24D3266848243637EE7782DC85928B9AB4448B17EC9472E36DA32652324B2300986D8511,608C5D9E3DC8D785257F7FDF627F72E8,HTTP/1.1,200,OK,,,,,,,,,Y,Y,N,N,unknown,x509: unknown error,N,,,
8/1/2020 0:24,103.54.249.228,443,sv249d228.static.dc.ngoinhamang.com,ssl-freak,TLSv1.0,135905,VN,HO CHI MINH,THANH PHO HO CHI MINH,TLS_RSA_WITH_RC4_128_SHA,1024,win135d150.nnm.com,win135d150.nnm.com,6/25/2014 4:19,6/24/2016 4:19,33ACB484F6919C1FD0C0CAB8609EF544DCF07A15,-78E9B31A,sha1WithRSAEncryption,rsaEncryption,,,,,,,,,,admin@win135d150.nnm.com,,,,,,,,,,,,admin@win135d150.nnm.com,,,0,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,9050FFCB3B0334E4F9F5BDE5068A19879514D706E1505A536F3F4DE6DA5D4A92,CF7ED5E5C61EF50DB0C4163AF407C0FB85BE4E81F0EC360B3D183FC09486D1E8DED5F2207B4D1714B350E1886092668BB699E4E0F6B3BF17038B49F837607995,CABD937E55289305350C56A87113DBB8,HTTP/1.1,302,Document Moved,text/html,,,,IceWarp/10.4.5,612,,"Sat, 01 Aug 2020 00:24:21 GMT",Y,Y,Y,N,unknown,x509: unknown error,N,,,
8/1/2020 0:24,103.54.249.216,443,sv249d216.static.dc.ngoinhamang.com,ssl-freak,TLSv1.0,135905,VN,HO CHI MINH,THANH PHO HO CHI MINH,TLS_RSA_WITH_RC4_128_SHA,1024,win135d139.nnm.com,win135d139.nnm.com,6/24/2014 7:14,6/23/2016 7:14,0F30698C8815E126EF414003658313A528EB5F82,6E70D768,sha1WithRSAEncryption,rsaEncryption,,,,,,,,,,admin@win135d139.nnm.com,,,,,,,,,,,,admin@win135d139.nnm.com,,,0,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,22D9C593152B918666BA9A2415CC02EC1762F153E6CA37DA3B98CC83E131748D,58B818BF911016715421508868483FA01216A32B473F1B200F89ADB6917318AAE132B357196737B0FA38771B12532196FCD37B59D44D2CA7D2CA738A1543072F,7FF7D8F36D6561B84D0535C0981A9DC3,HTTP/1.1,302,Document Moved,text/html,,,,IceWarp/10.4.5,612,,"Sat, 01 Aug 2020 00:24:48 GMT",Y,Y,Y,N,unknown,x509: unknown error,N,,,
8/1/2020 0:24,118.68.28.232,443,,ssl-freak,TLSv1.0,18403,VN,CAN THO,CAN THO,TLS_RSA_WITH_RC4_128_SHA,1024,,,5/9/2012 7:55,5/4/2032 7:55,6BE9068844B12C2BDF0AF2D4D6244449E3991E6A,FE676B96C70714F9,md5WithRSAEncryption,rsaEncryption,CIG,,CN,Shanghai,Shanghai,,,,,,,,CIG,,CN,Shanghai,Shanghai,,,,,,,,517311,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,EF512D0AB19E9B91A5C519C634A4F2FCBBF65C45EF87E01AABD25939FE903594,9FB295B36EAC31D1115CBC34808EE8B3A966FCE307E10DD44CF06A3F24D3266848243637EE7782DC85928B9AB4448B17EC9472E36DA32652324B2300986D8511,608C5D9E3DC8D785257F7FDF627F72E8,HTTP/1.1,200,OK,,,,,,,,,Y,Y,N,N,unknown,x509: unknown error,N,,,
8/1/2020 0:24,42.117.48.135,443,,ssl-freak,TLSv1.0,18403,VN,HA NOI,HANOI,TLS_RSA_WITH_RC4_128_SHA,1024,,,5/9/2012 7:55,5/4/2032 7:55,6BE9068844B12C2BDF0AF2D4D6244449E3991E6A,FE676B96C70714F9,md5WithRSAEncryption,rsaEncryption,CIG,,CN,Shanghai,Shanghai,,,,,,,,CIG,,CN,Shanghai,Shanghai,,,,,,,,517311,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,EF512D0AB19E9B91A5C519C634A4F2FCBBF65C45EF87E01AABD25939FE903594,9FB295B36EAC31D1115CBC34808EE8B3A966FCE307E10DD44CF06A3F24D3266848243637EE7782DC85928B9AB4448B17EC9472E36DA32652324B2300986D8511,608C5D9E3DC8D785257F7FDF627F72E8,HTTP/1.1,200,OK,,,,,,,,,Y,Y,N,N,unknown,x509: unknown error,N,,,
8/1/2020 0:24,115.79.115.154,443,adsl.viettel.vn,ssl-freak,TLSv1.0,7552,VN,BEN TRE,BEN TRE,TLS_RSA_WITH_RC4_128_SHA,1024,localhost,localhost,5/12/2004 7:12,5/10/2014 7:12,63A754910E209EF6AB9BDB3A402731ECE2636891,0,md5WithRSAEncryption,rsaEncryption,NetKlass Techonoloy Inc,NetKlass,TW,none,Taipei,,,,,,,,NetKlass Techonoloy Inc,NetKlass,TW,none,Taipei,,,,,,,,517312,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,2C773CEA359829EEC0CF172E1AC8A9219C94EDDD5241CA7A4A9B07E0CABB010F,C015364ED5E2A14812E539B430812AA873283D558C7D16F6566612EE2D448057BE35D332DA8E5471A404EC48105DE65899FA2EC36D4ED99EBFAD675246EF9FCC,3D1679275A9DF049B416E3F207960FB4,HTTP/1.1,401,Unauthorized,text/html,close,"Basic realm=""SMB""",,,,,"Sat, 01 Aug 2020 00:25:00 GMT",N,Y,Y,N,unknown,x509: unknown error,N,,,
8/1/2020 0:24,110.35.79.22,443,,ssl-freak,TLSv1.2,45546,VN,THAI NGUYEN,THAI NGUYEN,TLS_RSA_WITH_RC4_128_SHA,1024,MONITOR,MONITOR,3/13/2013 10:46,3/13/2014 10:46,33FE0356AFFA5594DE78DEAA02BE3488888BFF7F,FE98B4B1BBF9DDF4,sha1WithRSAEncryption,rsaEncryption,GTEL MOBILE,OM,VN,HCM,HCM,,,,,viet.ph@gmobile.com,,,GTEL MOBILE,OM,VN,HCM,HCM,,,,,viet.ph@gmobile.com,,,0,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,94745A8D8146D6C1D552257EFE8975F5F945218D07D21B15BB19C69275F4FE41,F37F9006ED7970C0E118D65A2FDCEF204F0240A27B3D41A13517E4A24ADDA69C3F6002ACC7AFA7B3C7DC453EC97E5DFC2D904520F9D6B6ED13629144BDF71B38,5E191B6B2405D77536D7113809757C94,HTTP/1.1,302,Found,text/html; charset=utf-8,close,,,,296,,"Sat, 01 Aug 2020 00:26:08 GMT",Y,Y,Y,N,unknown,x509: unknown error,N,,,
8/1/2020 0:25,113.161.170.162,443,static.vnpt.vn,ssl-freak,TLSv1.0,45899,VN,HA NOI,HANOI,TLS_RSA_WITH_RC4_128_SHA,1024,www.nusoft.com.tw,www.nusoft.com.tw,11/13/2016 12:01,11/11/2026 12:01,D6262F26E277EAB14013A77212D515E55726931D,60E05FC647,sha1WithRSAEncryption,rsaEncryption,Nusoft System Inc.,UTM_Server,TW,Taiwan,Taipei,,,,,support@nusoft.com.tw,,,Nusoft System Inc.,UTM_CA,TW,Taiwan,Taipei,,,,,support@nusoft.com.tw,,,517311,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,6DF6A246E95F03E5DD23D61EA193BF4A3ADA89CE3059902FAB9C5F5C072A69C8,4ED7352D2B7110FAEE3E8721138CD23AF9747C697D3435657FECDDCD7B2350C6A627779B5BD399EE192B0BB229BC19BED36068FA405FD5E7A3D424C583D9317B,D1BAC83490228567FD7F7B9220C887D5,HTTP/1.1,401,Authorization Required,text/html; charset=iso-8859-1,,"Basic realm=""UTM Administration Tools""",,WEB SERVER,,chunked,"Sat, 01 Aug 2020 07:24:08 GMT",N,N,N,N,unknown,x509: certificate signed by unknown authority,N,,,
8/1/2020 0:25,183.80.185.114,443,,ssl-freak,TLSv1.0,18403,VN,HA NOI,HANOI,TLS_RSA_WITH_RC4_128_SHA,1024,,,5/9/2012 7:55,5/4/2032 7:55,6BE9068844B12C2BDF0AF2D4D6244449E3991E6A,FE676B96C70714F9,md5WithRSAEncryption,rsaEncryption,CIG,,CN,Shanghai,Shanghai,,,,,,,,CIG,,CN,Shanghai,Shanghai,,,,,,,,517311,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,EF512D0AB19E9B91A5C519C634A4F2FCBBF65C45EF87E01AABD25939FE903594,9FB295B36EAC31D1115CBC34808EE8B3A966FCE307E10DD44CF06A3F24D3266848243637EE7782DC85928B9AB4448B17EC9472E36DA32652324B2300986D8511,608C5D9E3DC8D785257F7FDF627F72E8,HTTP/1.1,200,OK,,,,,,,,,Y,Y,N,N,unknown,x509: unknown error,N,,,
8/1/2020 0:25,123.30.244.239,443,mail244239.maychuemail.com,ssl-freak,TLSv1.0,7643,VN,HA NOI,HANOI,TLS_RSA_WITH_AES_128_CBC_SHA,2048,*.crowe.vn,RapidSSL RSA CA 2018,8/28/2019 0:00,8/27/2020 12:00,FDC5B89B75499DC1E10C69478E199EE0628154D6,059B17AAD74ADE6FFF51AEA1565D3B49,sha256WithRSAEncryption,rsaEncryption,,,,,,,,,,,,,DigiCert Inc,www.digicert.com,US,,,,,,,,,,517311,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,BB5536B1B9DB4849FF17CA1BA2C07471917B2DDCB25E11542CA536923A802542,8948B26C18E83384AC9A6D24789D67A4C067196B31B155D9ED9D2036681040AB283C1455DF0E895DFD69AFBFA8C58E3FDA9D47B0478AD470130A7B22D301E7F8,707447305565C77629B2CAB8D1876403,HTTP/1.1,200,OK,text/html; charset=utf-8,close,,,,,,,Y,N,N,Y,DV,,N,,,
8/1/2020 0:25,42.114.226.245,443,,ssl-freak,TLSv1.0,18403,VN,HA NOI,HANOI,TLS_RSA_WITH_RC4_128_SHA,1024,,,5/9/2012 7:55,5/4/2032 7:55,6BE9068844B12C2BDF0AF2D4D6244449E3991E6A,FE676B96C70714F9,md5WithRSAEncryption,rsaEncryption,CIG,,CN,Shanghai,Shanghai,,,,,,,,CIG,,CN,Shanghai,Shanghai,,,,,,,,517311,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,EF512D0AB19E9B91A5C519C634A4F2FCBBF65C45EF87E01AABD25939FE903594,9FB295B36EAC31D1115CBC34808EE8B3A966FCE307E10DD44CF06A3F24D3266848243637EE7782DC85928B9AB4448B17EC9472E36DA32652324B2300986D8511,608C5D9E3DC8D785257F7FDF627F72E8,HTTP/1.1,200,OK,,,,,,,,,Y,Y,N,N,unknown,x509: unknown error,N,,,
8/1/2020 0:25,125.212.211.80,443,vt1180.b2bdomain.com,ssl-freak,TLSv1.0,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,TLS_RSA_WITH_RC4_128_SHA,1024,vt1180.b2bdomain.com,vt1180.b2bdomain.com,6/4/2017 6:30,6/4/2019 6:30,8AD472B6ACDCCABB7173604CDD339D714565FC79,751C9F20,sha1WithRSAEncryption,rsaEncryption,Email system NOCIDC,,,,,,,,,adminvt80@vt1180.b2bdomain.com,,,Email system NOCIDC,,,,,,,,,adminvt80@vt1180.b2bdomain.com,,,517312,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,E0BEFD8262BE0206A9C22854BCB8EC380272B03FC2D24D29E50C390172B1D324,7E302F26DD74EA6BFCBC28740045DBFD82DD638929A101209BCF9C28886499F4101C1019198E747619751329B21861CA76A663D7FE7A3B6124EE863AD6DA3C4C,9CED5070A3769A58D881570D3F70445B,HTTP/1.1,302,Document Moved,text/html,,,,IceWarp/10.4.5,612,,"Sat, 01 Aug 2020 00:25:20 GMT",Y,Y,Y,N,unknown,x509: unknown error,N,,,
8/1/2020 0:25,27.0.13.29,443,mx1329.superdata.vn,ssl-freak,TLSv1.0,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,TLS_RSA_WITH_RC4_128_SHA,2048,*.maychuemail.com,Sectigo RSA Domain Validation Secure Server CA,2/17/2020 0:00,5/17/2022 23:59,0A09D28A48772027658D97262E41165278849C5F,9EA96D3C4453760C3FE4C16C4A98B25C,sha256WithRSAEncryption,rsaEncryption,,,,,,,,,,,,,Sectigo Limited,,GB,Greater Manchester,Salford,,,,,,,,0,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,F58A5708F1BDD48C7109FDF52F107741012DBB1DD0C6026AC0B214F628F74DDE,767DC7DEC7F8DDA8FD484F493EC1EAECBF65DC75FB5C1C06C54D8CECA314732CF2CB59D0365022FFEC8509FF6A1B163A9C35585E736CE2FB73474EAE73CBFFCC,49347519240E897A02E446C3A8CECDC6,HTTP/1.1,200,OK,text/html; charset=utf-8,close,,,,,,,Y,N,N,Y,DV,,N,,,
8/1/2020 0:25,42.113.202.219,443,,ssl-freak,TLSv1.0,18403,VN,HA NOI,HANOI,TLS_RSA_WITH_RC4_128_SHA,1024,,,5/9/2012 7:55,5/4/2032 7:55,6BE9068844B12C2BDF0AF2D4D6244449E3991E6A,FE676B96C70714F9,md5WithRSAEncryption,rsaEncryption,CIG,,CN,Shanghai,Shanghai,,,,,,,,CIG,,CN,Shanghai,Shanghai,,,,,,,,517311,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,EF512D0AB19E9B91A5C519C634A4F2FCBBF65C45EF87E01AABD25939FE903594,9FB295B36EAC31D1115CBC34808EE8B3A966FCE307E10DD44CF06A3F24D3266848243637EE7782DC85928B9AB4448B17EC9472E36DA32652324B2300986D8511,608C5D9E3DC8D785257F7FDF627F72E8,HTTP/1.1,200,OK,,,,,,,,,Y,Y,N,N,unknown,x509: unknown error,N,,,
8/1/2020 0:25,1.53.99.72,443,,ssl-freak,TLSv1.0,18403,VN,HA NOI,HANOI,TLS_RSA_WITH_RC4_128_SHA,1024,,,5/9/2012 7:55,5/4/2032 7:55,6BE9068844B12C2BDF0AF2D4D6244449E3991E6A,FE676B96C70714F9,md5WithRSAEncryption,rsaEncryption,CIG,,CN,Shanghai,Shanghai,,,,,,,,CIG,,CN,Shanghai,Shanghai,,,,,,,,517311,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,EF512D0AB19E9B91A5C519C634A4F2FCBBF65C45EF87E01AABD25939FE903594,9FB295B36EAC31D1115CBC34808EE8B3A966FCE307E10DD44CF06A3F24D3266848243637EE7782DC85928B9AB4448B17EC9472E36DA32652324B2300986D8511,608C5D9E3DC8D785257F7FDF627F72E8,HTTP/1.1,200,OK,,,,,,,,,Y,Y,N,N,unknown,x509: unknown error,N,,,
8/1/2020 0:25,42.119.98.223,443,,ssl-freak,TLSv1.0,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,TLS_RSA_WITH_RC4_128_SHA,1024,,,5/9/2012 7:55,5/4/2032 7:55,6BE9068844B12C2BDF0AF2D4D6244449E3991E6A,FE676B96C70714F9,md5WithRSAEncryption,rsaEncryption,CIG,,CN,Shanghai,Shanghai,,,,,,,,CIG,,CN,Shanghai,Shanghai,,,,,,,,517311,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,EF512D0AB19E9B91A5C519C634A4F2FCBBF65C45EF87E01AABD25939FE903594,9FB295B36EAC31D1115CBC34808EE8B3A966FCE307E10DD44CF06A3F24D3266848243637EE7782DC85928B9AB4448B17EC9472E36DA32652324B2300986D8511,608C5D9E3DC8D785257F7FDF627F72E8,HTTP/1.1,200,OK,,,,,,,,,Y,Y,N,N,unknown,x509: unknown error,N,,,
8/1/2020 0:25,118.69.202.165,443,,ssl-freak,TLSv1.0,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,TLS_RSA_WITH_RC4_128_SHA,1024,localhost,localhost,2/24/2012 16:09,7/11/2039 16:09,E512929EBCE2A21D615F4753CAC6AB8192002F5D,C14E9E929C415F77,sha1WithRSAEncryption,rsaEncryption,none,none,US,Someprovince,Sometown,,,,,webmaster@localhost,,,none,none,US,Someprovince,Sometown,,,,,webmaster@localhost,,,517311,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,9F9B15188481C464ABB2ED40AC2ACCDC12191EA5DD840387280309148391E533,7F95A7B3DD91E24C3D3E5141EA89C150CED5BBC11D2F42C09E759C0903E8F587A8CAECAC5521E48FADDD34F9B10496071912895C557E291789DD45704547CB55,59E882AB75383420FA72BF6EDCBAF5AC,HTTP/1.1,200,OK,text/html,,,,Apache/2,44,,"Sat, 01 Aug 2020 00:25:39 GMT",Y,Y,N,N,unknown,x509: unknown error,N,,,
8/1/2020 0:25,210.211.113.28,443,,ssl-freak,TLSv1.0,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,TLS_RSA_WITH_RC4_128_SHA,1024,SLS,SLS,6/7/2013 21:20,6/3/2030 21:20,F8EADA070F210500E6D71C6C6EFF6BDF0E71392B,B6CC71EBF18C6E75,sha1WithRSAEncryption,rsaEncryption,Lantronix,,US,California,Irvine,,,,,,,,Lantronix,,US,California,Irvine,,,,,,,,0,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,496F25731303B6A8626059DFC88F5BA414609B8621FFE29B195B482FB921E328,ABBF551B29601FE9CFF817D315FB423269D0D0B40BFF962BB40B9EE4C1189F8E62F61FF9321D9049F2766543FC2BC21EC582C61E02D6F283CCE616F6BB2AC586,07AD8B4E4CFD2BC26430F944A0BF8CFD,HTTP/1.1,302,Redirect,,,,,,,,,Y,Y,N,N,unknown,x509: unknown error,N,,,
8/1/2020 0:25,222.255.103.16,443,mail10316.maychuemail.com,ssl-freak,TLSv1.0,7643,VN,HA NOI,HANOI,TLS_RSA_WITH_AES_128_CBC_SHA,2048,*.maychuemail.com,Sectigo RSA Domain Validation Secure Server CA,2/17/2020 0:00,5/17/2022 23:59,0A09D28A48772027658D97262E41165278849C5F,9EA96D3C4453760C3FE4C16C4A98B25C,sha256WithRSAEncryption,rsaEncryption,,,,,,,,,,,,,Sectigo Limited,,GB,Greater Manchester,Salford,,,,,,,,517311,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,F58A5708F1BDD48C7109FDF52F107741012DBB1DD0C6026AC0B214F628F74DDE,767DC7DEC7F8DDA8FD484F493EC1EAECBF65DC75FB5C1C06C54D8CECA314732CF2CB59D0365022FFEC8509FF6A1B163A9C35585E736CE2FB73474EAE73CBFFCC,49347519240E897A02E446C3A8CECDC6,HTTP/1.1,200,OK,text/html; charset=utf-8,close,,,,,,,Y,N,N,Y,DV,,N,,,
8/1/2020 0:25,113.185.0.181,443,static.vnpt.vn,ssl-freak,TLSv1.0,45899,VN,HA NOI,HANOI,TLS_RSA_WITH_RC4_128_SHA,1024,localhost.localdomain,localhost.localdomain,8/14/2012 14:49,8/12/2022 14:49,AECC849405D94D5725ADDC5D25C5F5ABE3DB3C66,E75BBA5823A8F5FE,sha1WithRSAEncryption,rsaEncryption,MyCompany,MyOrg,--,WA,Seattle,,,,,root@localhost.localdomain,,,MyCompany,MyOrg,--,WA,Seattle,,,,,root@localhost.localdomain,,,517311,,Y,TLS_RSA_EXPORT_WITH_DES40_CBC_SHA,Communications,3D8A85E7F0438A9A40617090CD7310336F354F5AB72D36F1D2B186CF7F0C8783,D41DCF35DDE2F63626FCBB5F8BBA5A6B2B39E53896837C4557FCB4542BA42CEFFD314738747EAA65F66AE4912D20175A7A281C8A437A9D9398EFFA79252ED73F,CE7E5059888381D88321BD44279D5D55,HTTP/1.1,200,OK,text/html; charset=ISO-8859-1,,,,Apache,3335,,"Sat, 01 Aug 2020 00:22:48 GMT",Y,Y,N,N,unknown,x509: unknown error,N,,,
8/1/2020 0:25,45.120.224.60,443,,ssl-freak,TLSv1.0,135905,VN,HA NOI,HANOI,TLS_RSA_WITH_RC4_128_SHA,1024,localhost,localhost,1/29/2009 10:22,1/27/2019 10:22,5CB87310573059449EA7DC27C796C9B513794876,A01FCB8DCEEDF476,sha1WithRSAEncryption,rsaEncryption,XAMPP,XAMPP,DE,Berlin,Berlin,,,,,admin@localhost,,,XAMPP,XAMPP,DE,Berlin,Berlin,,,,,admin@localhost,,,0,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,06554F958087E34106E08FB22A608BDA798FCCE9B97FAC5A4A1E056AE1DE9E35,BD640F3A7B3F73E284AEB3F14ABAE05F696C75030E8314AE36B12CC7C63193C92CF475FDAA6C1968314D897DCAD51E9BCB34621AB967721C22961A883B4CFB7A,5B91690E97B37E69BD89FDC786ACD3C5,HTTP/1.1,200,OK,text/html,,,"vweb_loaddata=1596241544; expires=Sun, 02-Aug-2020 00:25:44 GMT",Apache/2.2.11 (Win32) DAV/2 mod_ssl/2.2.11 OpenSSL,,chunked,"Sat, 01 Aug 2020 00:25:44 GMT",Y,Y,Y,N,unknown,x509: unknown error,N,,,
8/1/2020 0:25,222.255.103.184,443,mail103184.maychuemail.com,ssl-freak,TLSv1.0,7643,VN,HA NOI,HANOI,TLS_RSA_WITH_AES_128_CBC_SHA,2048,*.maychuemail.com,Sectigo RSA Domain Validation Secure Server CA,2/17/2020 0:00,5/17/2022 23:59,0A09D28A48772027658D97262E41165278849C5F,9EA96D3C4453760C3FE4C16C4A98B25C,sha256WithRSAEncryption,rsaEncryption,,,,,,,,,,,,,Sectigo Limited,,GB,Greater Manchester,Salford,,,,,,,,517311,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,F58A5708F1BDD48C7109FDF52F107741012DBB1DD0C6026AC0B214F628F74DDE,767DC7DEC7F8DDA8FD484F493EC1EAECBF65DC75FB5C1C06C54D8CECA314732CF2CB59D0365022FFEC8509FF6A1B163A9C35585E736CE2FB73474EAE73CBFFCC,49347519240E897A02E446C3A8CECDC6,HTTP/1.1,200,OK,text/html; charset=utf-8,close,,,,,,,Y,N,N,Y,DV,,N,,,
8/1/2020 0:25,27.0.12.176,443,mx12176.superdata.vn,ssl-freak,TLSv1.0,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,TLS_RSA_WITH_RC4_128_SHA,2048,plesk,plesk,3/11/2014 9:12,3/11/2015 9:12,4891D5DB5E384BC95E5277879F0C98A994093960,16CF89,sha1WithRSAEncryption,rsaEncryption,"Parallels, Inc.",Plesk,US,Virginia,Herndon,,,,,info@parallels.com,,,"Parallels, Inc.",Plesk,US,Virginia,Herndon,,,,,info@parallels.com,,,0,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,DE1AFE81158F0F95EFD53BE18FBD572B217F4EFA13F31010B1F5A1C18F11AE1E,B7549ECC32D7504F22BA1EE27A629BF9C1ED0FE02FFF92F84BB6A46549CD394F275A7B0E9C3E671B77F742FC6F0E575EBDA7D033897EEEA30CA90D9B5E799760,9793FFD2472C1C0BED8211E4431B0C99,HTTP/1.1,200,OK,text/html; charset=utf-8,,,ci_session=a%3A4%3A%7Bs%3A10%3A%22session_id%22%3Bs%3A32%3A%22a14,Microsoft-IIS/6.0,22223,,"Fri, 31 Jul 2020 07:19:36 GMT",Y,Y,Y,N,unknown,x509: unknown error,N,,,
8/1/2020 0:25,222.255.103.18,443,mail10318.maychuemail.com,ssl-freak,TLSv1.0,7643,VN,HA NOI,HANOI,TLS_RSA_WITH_AES_128_CBC_SHA,2048,*.maychuemail.com,Sectigo RSA Domain Validation Secure Server CA,2/17/2020 0:00,5/17/2022 23:59,0A09D28A48772027658D97262E41165278849C5F,9EA96D3C4453760C3FE4C16C4A98B25C,sha256WithRSAEncryption,rsaEncryption,,,,,,,,,,,,,Sectigo Limited,,GB,Greater Manchester,Salford,,,,,,,,517311,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,F58A5708F1BDD48C7109FDF52F107741012DBB1DD0C6026AC0B214F628F74DDE,767DC7DEC7F8DDA8FD484F493EC1EAECBF65DC75FB5C1C06C54D8CECA314732CF2CB59D0365022FFEC8509FF6A1B163A9C35585E736CE2FB73474EAE73CBFFCC,49347519240E897A02E446C3A8CECDC6,HTTP/1.1,200,OK,text/html; charset=utf-8,close,,,,,,,Y,N,N,Y,DV,,N,,,
8/1/2020 0:26,210.245.95.45,443,,ssl-freak,TLSv1.0,18403,VN,HA NOI,HANOI,TLS_RSA_WITH_RC4_128_SHA,2048,*.vatgia.com,COMODO RSA Domain Validation Secure Server CA,12/28/2015 0:00,12/27/2018 23:59,2DF1FDCD64277C7DF48E935E3CDB824AC032718B,62E0C12BF4F3637A7E16DAE5A5863B8C,sha256WithRSAEncryption,rsaEncryption,,PositiveSSL Wildcard,,,,,,,,,,,COMODO CA Limited,,GB,Greater Manchester,Salford,,,,,,,,517311,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,67A6B7BC47233C28D0D8F190972DBB962C936D6322E1372B2B74561E156600BA,1E8BB3BAD8BE446685171C6E126EFDC21BCE8B5382171C0B1F7F5C0FBA315660730651178E338121DB17309A887EFCB7D51B520398364164402EF37E82350B77,06E3178E3022216F9AAADE034555ABBD,HTTP/1.1,200,OK,text/html; charset=UTF-8,,,,Apache/2.2.3 (CentOS),0,,"Fri, 31 Jul 2020 23:47:50 GMT",Y,N,Y,N,DV,x509: certificate has expired or is not yet valid,N,,,
8/1/2020 0:26,125.253.125.74,443,svr125d74.hatangmaychu.com,ssl-freak,TLSv1.0,45538,VN,HO CHI MINH,THANH PHO HO CHI MINH,TLS_RSA_WITH_RC4_128_SHA,2048,mail.nightdaysecurity.com,GeoTrust RSA CA 2018,4/17/2019 0:00,4/16/2020 12:00,2F119B57EF430B04D31D48002DDBD714EF4DDA0A,03E116E77C833C836FFE248ED794D4C6,sha256WithRSAEncryption,rsaEncryption,,,,,,,,,,,,,DigiCert Inc,www.digicert.com,US,,,,,,,,,,0,,Y,TLS_RSA_EXPORT_WITH_RC4_40_MD5,Communications,BB1F9FD408C11E3E6A40351B2AB42DDDE9A5E8420374D1C2EE51A661512DD830,0889A965792EC765E77CBA6A42E5355A5277CDEF623DC69870FE803BF6233ECCA8A8D7D97C58979964F20F604B6705B0BF426977D58127D12A4A94482E1364C3,B587ECA2726198AE8CDD3D34982905CA,HTTP/1.1,200,OK,text/html; charset=utf-8,close,,,,,,,Y,N,Y,N,DV,x509: certificate has expired or is not yet valid,N,,,
