timestamp,ip,protocol,port,hostname,asn,geo,region,city,version,clk_wander,clock,error,frequency,jitter,leap,mintc,noise,offset,peer,phase,poll,precision,processor,refid,reftime,rootdelay,rootdispersion,stability,state,stratum,system,tai,tc,naics,sic,sector
8/1/2020 2:39,180.148.7.45,udp,123,,45557,VN,HO CHI MINH,THANH PHO HO CHI MINH,ntpd 4.2.0-a Thu Sep 19 17:57:56  2019 (1),,0xe2cf547a.a27895b9,,43.022,0.892,0,,,-0.286,,,10,-23,amd64,192.168.8.26,0xe2cf5149.832acb81,236.516,166.214,0.053,4,4,FreeBSDJNPR-10.3-20190704.2c070e9_buil,,,0,,Communications
8/1/2020 2:39,118.69.239.97,udp,123,,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,,,0xE2CF547B.136173BC,41.02,13.72,,0,,,,42943,,6,,,210.245.0.24,0xE2CF5451.7FBBA212,136.98,208.01,,,4,cisco,,,517311,,Communications
8/1/2020 2:39,112.197.11.121,udp,123,,45543,VN,HO CHI MINH,THANH PHO HO CHI MINH,,,0xE2CF547C.01FC5ACF,15.93,3.31,,0,,,,62903,,8,,,216.239.35.8,0xE2CF53D4.6F6AB0F8,57.5,32.75,,,2,cisco,,,0,,Communications
8/1/2020 2:39,171.239.237.37,udp,123,dynamic-ip-adsl.viettel.vn,7552,VN,BA RIA-VUNG TAU,VUNG TAU,ntpd 4.2.6p3@1.2290 Fri Mar 11 20:26:06 UTC 2016 (51),0,0xe2cf547c.6b73224a,,0,0,0,3,,0,,,,-14,armv7l,127.127.1.0,0xe2cf5459.8e29a506,0,11.558,,,6,Linux/3.10.0,,6,517312,,Communications
8/1/2020 2:39,171.246.209.55,udp,123,dynamic-adsl.viettel.vn,7552,VN,BINH DUONG,THU DAU MOT,ntpd 4.2.6p5@1.2349 Mon Dec  2 09:52:06 UTC 2013 (37),0,0xe2cf547b.29a188e6,,0,0,0,3,,0,,,,-15,armv7l,127.127.1.0,0xe2cf5474.81ec2d9f,0,11.047,,,3,Linux/3.0.8,,6,517312,,Communications
8/1/2020 2:39,125.212.199.238,udp,123,,38731,VN,HA NOI,HANOI,4,,0xe2cf547f.7de5ebb5,,9.361,0.977,0,,0.979,-1.496,,,10,-10,unknown,192.168.253.240,0xe2cf5195.2dd7b72d,85.693,30.131,0.011,4,3,UNIX,,,517312,,Communications
8/1/2020 2:40,123.17.220.81,udp,123,,45899,VN,HA NOI,HANOI,ntpd 4.2.4p0@1.1472 Wed Jul  1 06:21:50 UTC 2015 (3),,0xe2cf528b.34498c78,,0,0.008,0,,0.008,0,,,10,-17,mips,127.127.1.0,0xe2cf5258.85851154,0,11.684,0,4,6,Linux/3.10.12,,,517311,,Communications
8/1/2020 2:40,115.72.214.22,udp,123,,7552,VN,AN GIANG,MY HOA,ntpd 4.2.6p5@1.2349 Mon Dec  2 09:52:06 UTC 2013 (37),0,0xe2cf547e.a1f84a06,,0,0,0,3,,0,,,,-15,armv7l,127.127.1.0,0xe2cf545a.6317a2ad,0,11.482,,,3,Linux/3.0.8,,6,517312,,Communications
8/1/2020 2:40,113.176.92.126,udp,123,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,0,0xE2CF5481.540525A9,,0,0,0,3,,0,,,,-21,unknown,132.163.96.2,0xE2CF4B41.3F76D142,0,0,,,2,UNIX,,10,517311,,Communications
8/1/2020 2:40,171.244.46.125,udp,123,,38731,VN,HA NOI,HANOI,4,0,0xE2CF5515.64DD3030,,0,0,3,3,,0,,,,-10,unknown,INIT,0x00000000.00000000,0,99999.999,,,16,UNIX,,3,517312,,Communications
8/1/2020 2:40,115.77.240.133,udp,123,adsl.viettel.vn,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,ntpd 4.2.6p3@1.2290 Fri Mar 11 20:26:06 UTC 2016 (51),0,0xe2cf5484.373486a2,,0,0,0,3,,0,,,,-13,armv7l,127.127.1.0,0xe2cf5448.f7d45d0a,0,12.055,,,6,Linux/3.10.0,,6,517312,,Communications
8/1/2020 2:40,112.213.80.99,udp,123,,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,,,0xE2CF5486.95E16EB7,1.4,-19.74,,0,,,,8,,6,,,129.250.35.250,0xE2CF5469.5B9242A4,212.27,7.22,,,3,cisco,,,0,,Communications
8/1/2020 2:40,113.173.182.175,udp,123,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,ntpd 4.2.8p10@1.3728-o Mon Feb 19 04:30:37 UTC 2018 (1),0,0xe2cfb6c5.d9480a0a,,0,0,3,3,,0,,,,-20,armv7l,INIT,0x00000000.00000000,0,20496.915,,,16,Linux/3.18.24_hi3798cv2x,,3,517311,,Communications
8/1/2020 2:40,103.37.31.2,udp,123,,45896,VN,HA NOI,HANOI,4,,0xe2cf548a.0dab4491,,7.949,0.977,0,,0.977,-0.115,,,10,-10,unknown,111.91.235.232,0xe2cf544e.47b60c41,134.134,60.836,0.021,4,4,UNIX,,,0,,Communications
8/1/2020 2:40,113.161.53.2,udp,123,static.vnpt.vn,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,,0xE2CF53D8.6A60322D,,34.287,1.035,0,,1.631,-0.63,,,9,-28,unknown,172.16.2.1,0xE2CF4F0C.5087DEF6,1.809,24.929,0.043,4,9,UNIX,,,517311,,Communications
8/1/2020 2:40,103.205.99.160,udp,123,,63731,VN,HA NOI,HANOI,4,,0xe2cf548b.6f8c429d,,8.876,1.131,0,,1.057,0.768,,,10,-10,unknown,172.20.30.71,0xe2cf5180.9a494ce1,292.511,167.635,0.03,4,4,UNIX,,,0,,Communications
8/1/2020 2:40,113.22.47.187,udp,123,,18403,VN,HA NOI,HANOI,ntpd 4.2.6p5@1.2349 Tue Aug 23 03:53:16 UTC 2016 (42),0,0xe2cf5487.d28e3529,,0,0,0,3,,0,,,,-15,armv7l,127.127.1.0,0xe2cf5455.df1cebe2,0,11.677,,,3,Linux/3.10.0,,6,517311,,Communications
8/1/2020 2:40,118.70.129.134,udp,123,,18403,VN,HA NOI,HANOI,4,0,0xE2CF548E.E6BB02E8,,0,0,0,3,,0,,,,-21,unknown,113.161.84.122,0xE2CF4F9D.50E37DFF,0,0,,,3,UNIX,,10,517311,,Communications
8/1/2020 2:40,1.53.33.45,udp,123,,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,ntpd 4.2.6p5@1.2349 Mon Dec  2 09:52:06 UTC 2013 (37),0,0xe2cf548c.5edd6c70,,0,0,0,3,,0,,,,-15,armv7l,127.127.1.0,0xe2cf548b.9240a1e5,0,10.957,,,3,Linux/3.0.8,,6,517311,,Communications
8/1/2020 2:40,113.161.38.17,udp,123,static.vnpt.vn,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,ntpd 4.2.8p10@1.3728-o Mon Feb 19 04:30:37 UTC 2018 (1),0,0xe2cf54ab.38dc639f,,0,0,3,3,,0,,,,-19,armv7l,INIT,0x00000000.00000000,0,10304.085,,,16,Linux/3.18.24_hi3798cv2x,,3,517311,,Communications
8/1/2020 2:40,110.35.78.26,udp,123,,45546,VN,THAI NGUYEN,THAI NGUYEN,,,0xE2CF52D4.0094E8E8,0,0,,3,,,,0,,4,,,0.0.0.0,0x00000000.00000000,0,0,,,16,cisco,,,0,,Communications
8/1/2020 2:40,111.91.235.45,udp,123,,45896,VN,HA NOI,HANOI,4,0,0xE2CF53B8.D7CEDB68,,0,0,3,3,,0,,,,-10,unknown,INIT,0x00000000.00000000,0,0,,,16,UNIX,,3,0,,Communications
8/1/2020 2:40,103.37.33.65,udp,123,,45896,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,0,0xE2CF5494.9BE76E38,,0,0,0,3,,0,,,,-10,unknown,111.91.235.232,0xE2CF40E1.14BC6AB8,0,0,,,4,UNIX,,10,0,,Communications
8/1/2020 2:40,113.161.89.10,udp,123,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,0.002,0xE2CF5495.188E522B,,170.224,0,0,3,,-1.488,,,,-21,unknown,10.10.15.14,0xE2CF4F4A.A5CA78AC,166.992,65.768,,,4,UNIX,,10,517311,,Communications
8/1/2020 2:40,45.252.244.74,udp,54743,,63747,VN,DA NANG,DA NANG,,,0xE2CF5321.8A47A55D,0.17,22.71,,3,,,,0,,8,,,172.20.1.10,0xE0D3A421.B69AB4CE,316.93,1000.21,,,16,cisco,,,0,,Communications
8/1/2020 2:40,203.205.21.60,udp,123,static.cmcti.vn,45903,VN,HO CHI MINH,THANH PHO HO CHI MINH,ntpd 4.2.8p14@1.3728-o Thu Mar  5 17:03:54 UTC 2020 (1),0.001,0xe2cf5497.e782a03a,,-0.164,0,0,3,,0.482,,,,-17,amd64,162.159.200.1,0xe2cf53c0.7b577059,107.295,274.259,,,4,FreeBSD/11.3-STABLE,,6,0,,Communications
8/1/2020 2:40,115.72.13.215,udp,123,adsl.viettel.vn,7552,VN,BA RIA-VUNG TAU,VUNG TAU,ntpd 4.2.6p3@1.2290 Wed May 17 13:29:58 UTC 2017 (54),0,0xe2cf5875.0546df83,,0,0,0,3,,0,,,,-13,armv7l,127.127.1.0,0xe2cf585d.ad90d5ad,0,11.515,,,6,Linux/3.16.0,,6,517312,,Communications
8/1/2020 2:40,116.100.87.149,udp,123,dynamic-ip-adsl.viettel.vn,24086,VN,LONG AN,LONG AN,ntpd 4.2.6p5@1.2349 Mon Dec  2 09:52:06 UTC 2013 (37),0,0xe2cf54a3.b57491e4,,0,0,0,3,,0,,,,-15,armv7l,127.127.1.0,0xe2cf549b.30a299d1,0,11.062,,,3,Linux/3.0.8,,6,517312,,Communications
8/1/2020 2:40,103.37.32.94,udp,123,,45896,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,,0xE2CF549E.43FD1C35,,-82.058,0.128,0,,0.032,0.306,,,6,-24,unknown,118.102.5.136,0xE2CF5491.A4AEB09E,25.707,42.443,0.001,4,3,UNIX,,,0,,Communications
8/1/2020 2:40,118.71.255.158,udp,123,,18403,VN,HA NOI,HANOI,4,0,0xE2CF549E.4441EF9F,,0,0,0,3,,0,,,,-22,unknown,10.4.11.23,0xE2CF4D34.4299444F,0,0,,,3,UNIX,,10,517311,,Communications
8/1/2020 2:40,116.108.90.29,udp,123,,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,ntpd 4.2.6p3@1.2290 Fri Mar 11 20:26:06 UTC 2016 (51),0,0xe2cf549e.5e94922a,,0,0,0,3,,0,,,,-13,armv7l,127.127.1.0,0xe2cf5463.d0a11d62,0,12.04,,,6,Linux/3.10.0,,6,517312,,Communications
8/1/2020 2:40,103.89.87.157,udp,123,,63731,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,,0xe2cf549e.8351d3a5,,8.876,1.131,0,,1.057,0.768,,,10,-10,unknown,172.20.30.71,0xe2cf5180.9a494ce1,292.511,167.92,0.03,4,4,UNIX,,,0,,Communications
8/1/2020 2:40,203.113.160.127,udp,123,,7552,VN,QUANG NGAI,QUANG NGAI,4,,0xe2cf54a2.9f175a93,,-41.969,0.977,0,,0.998,-1.325,,,10,-10,unknown,192.168.181.50,0xe2cf5208.04781f8b,13.388,47.84,0.026,4,3,UNIX,,,517312,,Communications
8/1/2020 2:40,202.59.238.86,udp,123,,55315,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,0,0xE2CF54A2.2F1AA040,,0,0,0,3,,0,,,,-10,unknown,192.168.0.130,0xE2CF50B4.570A3E60,0,0,,,3,UNIX,,10,0,,Communications
8/1/2020 2:40,112.109.89.194,udp,123,,55309,VN,HO CHI MINH,THANH PHO HO CHI MINH,,,0xE2CF54A3.56F633D9,3.75,-123.69,,0,,,,50818,,10,,,216.239.35.4,0xE2CF5483.4C5A1535,68.65,6.85,,,2,cisco,,,0,,Communications
8/1/2020 2:40,210.245.3.90,udp,123,,18403,VN,HA NOI,HANOI,4,,0xE2CF54A3.C905EEB0,,0,0,0,,0,0,,,10,-17,unknown,43.245.49.242,0xE2CF5362.0BEE2159,0,0,0,4,3,UNIX,,,517311,,Communications
8/1/2020 2:40,203.162.77.25,udp,123,ci77-25.netnam.vn,7643,VN,HA NOI,HANOI,4,,0xE2CF54A3.4A270AF5,,0,0,0,,0,0,,,10,-24,unknown,10.193.74.40,0xE2CF4DB6.A6D1802C,0,0,0,4,2,UNIX,,,517311,,Communications
8/1/2020 2:40,125.234.51.223,udp,123,,7552,VN,HA NOI,HANOI,4,,0xe2cf54a4.d67e72d0,,-38.017,0.977,0,,0.977,-0.249,,,10,-10,unknown,10.73.224.34,0xe2cf5422.3bdb45b6,22.552,36.32,0.026,4,3,UNIX,,,0,,Communications
8/1/2020 2:40,116.118.109.38,udp,123,,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,,0xe2cf528d.c7ae147a,,0,0.977,3,,0.977,0,,,6,-10,unknown,INIT,0x00000000.00000000,0,99999.999,0,0,16,UNIX,,,0,,Communications
8/1/2020 2:40,118.70.160.102,udp,123,,18403,VN,HA NOI,HANOI,,,0xE2CF54A5.D69DA28C,0.12,182.75,,0,,,,49991,,9,,,172.17.86.57,0xE2CF549D.ACCCC70A,75.38,43.73,,,4,cisco,,,517311,,Communications
8/1/2020 2:40,14.187.150.173,udp,123,static.vnpt.vn,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,ntpd 4.2.6p3@1.2290 Fri Mar 11 20:26:06 UTC 2016 (51),0,0xe2d007df.9400fa51,,0,0,0,3,,0,,,,-14,armv7l,127.127.1.0,0xe2d007bb.a38f34ce,0,11.573,,,6,Linux/3.10.0,,6,517311,,Communications
8/1/2020 2:40,27.70.149.144,udp,123,localhost,7552,VN,QUANG NGAI,QUANG NGAI,ntpd 4.2.6p3@1.2290 Fri Apr 22 13:19:50 UTC 2016 (53),0,0xe2cf514d.c544a73f,,0,0,0,3,,0,,,,-14,armv7l,127.127.1.0,0xe2cf5117.c4b3220a,0,11.843,,,6,Linux/3.10.0,,6,517312,,Communications
8/1/2020 2:40,118.70.186.180,udp,123,,18403,VN,HA NOI,HANOI,ntpd 4.2.8p8@1.3265 Mon Feb 20 03:35:59 UTC 2017 (4),0.037,0xe2cf54a8.f88e15a4,,16.7,0,0,3,,0.308,,,,-19,armv7l,132.163.96.4,0xe2cf52a6.ad1ba3b1,272.166,57.85,,,2,Linux/3.14.28,,10,517311,,Communications
8/1/2020 2:40,27.68.240.58,udp,123,localhost,7552,VN,HA NOI,HANOI,4,,0xe2cf54a9.1ca337df,,8.474,0.977,0,,8.699,4.143,,,10,-10,unknown,203.190.170.68,0xe2cf53bd.399e78eb,24.69,53.809,0.375,4,3,UNIX,,,517312,,Communications
8/1/2020 2:40,103.148.158.1,udp,123,,131376,VN,HA NOI,HANOI,4,0,0xE2CF55D8.68B43A78,,0,0,0,3,,0,,,,-10,unknown,127.127.1.1,0xE2CF55CD.04DD2F28,0,2.345,,,8,UNIX,,4,0,,Communications
8/1/2020 2:40,103.216.72.105,udp,123,,63741,VN,HO CHI MINH,THANH PHO HO CHI MINH,,,0xE2CF54AC.7A1A1AD4,15.93,3.31,,0,,,,62903,,8,,,216.239.35.8,0xE2CF53D4.6F6AB0F8,57.5,32.75,,,2,cisco,,,0,,Communications
8/1/2020 2:40,103.19.166.169,udp,123,,45896,VN,HO CHI MINH,THANH PHO HO CHI MINH,,,0xE2CF51C0.0EA62665,0,0,,3,,,,0,,4,,,0.0.0.0,0x00000000.00000000,0,0,,,16,cisco,,,0,,Communications
8/1/2020 2:40,113.161.40.26,udp,123,static.vnpt.vn,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,ntpd 4.2.8p12@1.3728-o Wed Sep  5 00:14:54 UTC 2018 (1),0.045,0xe2cf54af.00c282ae,,15.642,0,0,3,,0.079,,,,-23,amd64,40.81.188.85,0xe2cf4fc0.f254199f,129.368,54.225,,,4,FreeBSD/11.2-RELEASE-p3,,9,517311,,Communications
8/1/2020 2:40,117.103.205.129,udp,123,,38248,VN,HA NOI,HANOI,ntpd 4.2.0-a Sun Apr 23 00:26:27  2017 (1),,0xe2cf54b3.3ef08694,,29.936,1.173,0,,,-0.365,,,4,-23,amd64,203.95.213.129,0xe2cf509c.a4ff2b14,240.571,297.32,0.397,4,3,FreeBSDJNPR-10.3-20170422.348838_build,,,0,,Communications
8/1/2020 2:40,117.6.52.57,udp,123,,7552,VN,HA NOI,HANOI,ntpd 4.2.6p3@1.2290 Fri Mar 11 21:07:15 UTC 2016 (52),0,0xe2cf54b4.6d5712db,,0,0,0,3,,0,,,,-13,armv5tel,127.127.1.0,0xe2cf5486.6e2e0d3d,0,11.845,,,6,Linux/3.3.0,,6,517312,,Communications
8/1/2020 2:40,115.72.165.247,udp,123,,7552,VN,BA RIA-VUNG TAU,VUNG TAU,ntpd 4.2.6p3@1.2290 Mon Sep  7 18:32:37 UTC 2015 (48),0,0xe1639918.84514abc,,0,0,0,3,,0,,,,-13,armv5tel,127.127.1.0,0xe16398fd.594c06ff,0,11.575,,,6,Linux/3.3.0,,6,517312,,Communications
8/1/2020 2:40,113.161.36.102,udp,123,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,,0xE2CF5404.E1E73872,,39.185,0.304,0,,0.104,3.708,,,6,-28,unknown,172.16.2.1,0xE2CF524A.3B192332,1.724,12.832,0.012,4,9,UNIX,,,517311,,Communications
8/1/2020 2:40,14.253.146.22,udp,123,static.vnpt.vn,45899,VN,HA NOI,HANOI,ntpd 4.2.8p10@1.3728-o Tue Nov 13 07:39:04 UTC 2018 (1),0,0xe2cf53ea.7f846d18,,0,0,3,3,,0,,,,-19,armv7l,INIT,0x00000000.00000000,0,21596.7,,,16,Linux/3.18.24_hi3798cv2x,,3,517311,,Communications
8/1/2020 2:40,116.108.30.188,udp,123,,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,ntpd 4.2.6p3@1.2290 Fri Mar 11 20:26:06 UTC 2016 (51),0,0xe2cf54ba.2298101d,,0,0,0,3,,0,,,,-14,armv7l,127.127.1.0,0xe2cf54b3.8a6e903c,0,11.138,,,6,Linux/3.10.0,,6,517312,,Communications
8/1/2020 2:41,123.30.137.1,udp,123,,7643,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,,0xE2CF54BD.A00F6675,,0,0,0,,0,0,,,10,-24,unknown,10.193.74.40,0xE2CF4DB6.A6D1802C,0,0,0,4,2,UNIX,,,517311,,Communications
8/1/2020 2:41,101.99.44.213,udp,123,static.cmcti.vn,45903,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,0.024,0xE2CF54BF.6A82A233,,200.497,0,0,3,,52.79,,,,-21,unknown,129.37.4.162,0xE2CF4F2A.DCE18A69,294.093,175.908,,,5,UNIX,,10,0,,Communications
8/1/2020 2:41,222.252.11.158,udp,123,,45899,VN,HA NOI,HANOI,ntpd 4.2.8p8@1.3265 Mon Feb 20 03:35:59 UTC 2017 (4),0.073,0xe2cf54c1.e460b33e,,1.912,0,0,3,,0.486,,,,-19,armv7l,132.163.97.6,0xe2cf5458.7d972cb8,206.155,23.444,,,2,Linux/3.14.28,,10,517311,,Communications
8/1/2020 2:41,125.212.199.213,udp,123,,38731,VN,HA NOI,HANOI,,,0xE2CF54C2.A2C5B245,1.79,-1.97,,0,,,,59621,,8,,,172.16.36.53,0xE2CF5457.410001F6,99.53,39.84,,,3,cisco,,,517312,,Communications
8/1/2020 2:41,42.113.50.234,udp,123,,18403,VN,CAN THO,CAN THO,ntpd 4.2.6p3@1.2290 Fri Mar 11 20:26:06 UTC 2016 (51),0,0xe2cf6276.df667fbe,,0,0,0,3,,0,,,,-14,armv7l,127.127.1.0,0xe2cf624d.10a47a85,0,11.663,,,6,Linux/3.10.0,,6,517311,,Communications
8/1/2020 2:41,117.103.216.26,udp,123,hn.vtc.vn,38248,VN,HA NOI,HANOI,,,0xE2CF54C4.7BEF1251,1.13,-4.06,,0,,,,39830,,9,,,203.95.213.129,0xE2CF54A1.2E23BFEF,240.71,58.33,,,3,cisco,,,0,,Communications
8/1/2020 2:41,113.161.73.28,udp,123,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,0,0xE2CF54C5.1F7E6F5A,,0,0,0,3,,0,,,,-21,unknown,10.10.15.27,0xE2CF1F5F.09A59A07,0,0,,,5,UNIX,,10,517311,,Communications
8/1/2020 2:41,113.161.41.17,udp,123,static.vnpt.vn,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,0,0xE2CF54C6.1CD7C684,,0,0,0,3,,0,,,,-21,unknown,10.10.15.27,0xE2CF5394.BB98CCD3,0,0,,,5,UNIX,,10,517311,,Communications
8/1/2020 2:41,1.53.40.202,udp,123,,18403,VN,HA NOI,HANOI,4,0,0xE2CF5462.6A8ED3DA,,0,0,3,3,,0,,,,-22,unknown,INIT,0x00000000.00000000,0,37447.335,,,16,UNIX,,3,517311,,Communications
8/1/2020 2:41,117.4.244.22,udp,123,,7552,VN,HA NOI,HANOI,4,0,0xE2CF46E8.C85E3F64,,0,0,3,3,,0,,,,-22,unknown,INIT,0x00000000.00000000,0,0,,,16,UNIX,,3,517312,,Communications
8/1/2020 2:41,118.69.75.180,udp,123,,18403,VN,HA NOI,HANOI,4,0,0xE2CF54C7.0E978D78,,-40.963,0,0,3,,2.883,,,,-10,unknown,202.160.124.132,0xE2CF51F4.B9DB24D0,363.861,125.162,,,4,UNIX,,10,517311,,Communications
8/1/2020 2:41,125.234.50.64,udp,123,,7552,VN,HA NOI,HANOI,4,,0xe2cf54c7.70df62f8,,-36.032,0.977,0,,0.981,-0.453,,,10,-10,unknown,10.73.224.34,0xe2cf522d.536926ac,22.552,38.81,0.028,4,3,UNIX,,,0,,Communications
8/1/2020 2:41,42.115.254.41,udp,123,,18403,VN,HA NOI,HANOI,,,0xE2CF54C8.DA6DE3E6,39.92,20.6,,0,,,,42943,,6,,,210.245.0.24,0xE2CF5491.804FF04F,136.08,203.51,,,4,cisco,,,517311,,Communications
8/1/2020 2:41,117.4.236.164,udp,123,,7552,VN,HA NOI,HANOI,4,,0xe2cf54ca.c71f4f8c,,-37.835,0.977,0,,0.977,-2.934,,,10,-10,unknown,192.168.181.50,0xe2cf52cf.2bb8e4f4,2.457,49.258,0.019,4,3,UNIX,,,517312,,Communications
8/1/2020 2:41,113.186.179.90,udp,123,,45899,VN,BAC NINH,BAC NINH,ntpd 4.2.6p3@1.2290 Fri Apr 22 13:19:50 UTC 2016 (53),0,0xe0eecce1.9d60bc36,,0,0,0,3,,0,,,,-14,armv7l,127.127.1.0,0xe0eecccf.1d60c9ea,0,11.318,,,6,Linux/3.10.0,,6,517311,,Communications
8/1/2020 2:41,113.61.110.178,udp,123,,38738,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,,0xE2CFB75F.E19D6E50,,0,0,3,,0,0,,,6,-24,unknown,INIT,0x00000000.00000000,0,99999.999,0,1,16,UNIX,,,0,,Communications
8/1/2020 2:41,125.234.121.214,udp,123,125.234.121.214.hcm.viettel.vn,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,0.002,0xE2CF54CD.F67E0F91,,-14.47,0,0,3,,-6.874,,,,-20,unknown,113.161.84.122,0xE2CF516A.A8265322,93.405,63.909,,,3,UNIX,,10,0,,Communications
8/1/2020 2:41,118.69.79.90,udp,123,,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,0,0xE2CF54D0.98E10812,,0,0,0,3,,0,,,,-22,unknown,172.18.0.201,0xE2CF3E66.0FB91B95,0,0,,,6,UNIX,,10,517311,,Communications
8/1/2020 2:41,124.158.2.45,udp,123,,38732,VN,HA NOI,HANOI,,,0xE2CF2F81.44B6BC1D,0,0,,3,,,,0,,4,,,0.0.0.0,0x00000000.00000000,0,0,,,16,cisco,,,0,,Communications
8/1/2020 2:41,123.30.187.1,udp,123,,45899,VN,HA NOI,HANOI,,,0xE2CF54D0.4D90FB2E,0.09,-102.22,,3,,,,0,,6,,,10.1.2.23,0xE279FD80.A7D59D5E,33.07,108.55,,,16,cisco,,,517311,,Communications
8/1/2020 2:41,27.68.252.80,udp,123,localhost,7552,VN,HA NOI,HANOI,4,,0xe2cf54d2.113da1ba,,-37.745,0.977,0,,0.977,-3.039,,,10,-10,unknown,192.168.181.50,0xe2cf5283.55a899d6,3.383,50.141,0.016,4,3,UNIX,,,517312,,Communications
8/1/2020 2:41,115.72.34.243,udp,123,adsl.viettel.vn,7552,VN,BA RIA-VUNG TAU,VUNG TAU,ntpd 4.2.6p3@1.2290 Fri Mar 11 21:07:15 UTC 2016 (52),0,0xe2cf54d2.53a9c1c1,,0,0,0,3,,0,,,,-13,armv5tel,127.127.1.0,0xe2cf54c6.b72d12a2,0,11.335,,,6,Linux/3.3.0,,6,517312,,Communications
8/1/2020 2:41,14.161.11.41,udp,123,static.vnpt.vn,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,,0xE2CF5422.C072361E,,36.314,0.874,0,,0.583,3.243,,,8,-28,unknown,172.16.2.1,0xE2CF50BE.DD95DA68,1.641,24.989,0.003,4,9,UNIX,,,517311,,Communications
8/1/2020 2:41,171.250.202.74,udp,123,dynamic-ip-adsl.viettel.vn,7552,VN,HA NOI,HANOI,ntpd 4.2.6p5@1.2349 Fri Jul  8 04:25:13 UTC 2016 (41),0,0xe2cf54d4.7ecd2efe,,0,0,0,3,,0,,,,-15,armv7l,127.127.1.0,0xe2cf54bb.e40ee7f3,0,11.317,,,3,Linux/3.10.0,,6,517312,,Communications
8/1/2020 2:41,103.37.32.109,udp,123,,45896,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,,0xe2cf54d7.78d458bf,,-26.983,0.977,0,,0.977,-0.067,,,10,-10,unknown,111.91.235.232,0xe2cf537e.2f0df087,136.083,61.949,0.02,4,4,UNIX,,,0,,Communications
8/1/2020 2:41,123.30.181.190,udp,123,,45899,VN,HA NOI,HANOI,,,0xE2CF54DB.D91CBABE,0.26,-16.98,,0,,,,6183,,9,,,123.30.211.7,0xE2CF5444.3BFF6882,1.04,0.63,,,2,cisco,,,517311,,Communications
8/1/2020 2:41,115.73.211.149,udp,123,,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,,,0xE2CF54E0.B403FC4F,3.57,-161.58,,0,,,,10240,,10,,,10.10.15.14,0xE2CF536B.D181CB54,169.33,63.39,,,4,cisco,,,517312,,Communications
8/1/2020 2:41,123.31.25.99,udp,123,,45899,VN,HA NOI,HANOI,4,,0xE2CF54E1.A90E956E,,0,0,0,,0,0,,,10,-6,unknown,172.31.0.11,0xE2CF5458.AD7173B5,0,0,0,4,4,UNIX,,,517311,,Communications
8/1/2020 2:41,103.39.92.196,udp,123,,18403,VN,HA NOI,HANOI,,0.042,0xe2cf54e4.470dd788,,-34.892,0,0,3,,-8.385,,,,-20,processor,183.61.119.50,0xe2cf54c9.599783d8,578.471,82.485,,,4,/,,6,0,,Communications
8/1/2020 2:41,113.190.8.20,udp,123,static.vnpt.vn,45899,VN,HA NOI,HANOI,,,0xE2CFACE9.B61FD4BB,0,0,,3,,,,0,,4,,,0.0.0.0,0x00000000.00000000,0,0,,,16,cisco,,,517311,,Communications
8/1/2020 2:41,45.125.206.49,udp,123,,45896,VN,HO CHI MINH,THANH PHO HO CHI MINH,4,0,0xE2CF54E7.856BBDDA,,0,0,0,3,,0,,,,-21,unknown,216.239.35.0,0xE2CF5160.9D148D6F,0,0,,,2,UNIX,,10,0,,Communications
8/1/2020 2:41,45.252.244.13,udp,123,,63747,VN,DA NANG,DA NANG,,,0xE2CF536E.1A676717,0.05,3.66,,3,,,,0,,7,,,172.20.1.10,0xE0D3A3DA.61138C88,316.83,1008.9,,,16,cisco,,,0,,Communications
