"timestamp","ip","protocol","port","hostname","tag","asn","geo","region","city","naics","sic","module","motd","password"
"2020-08-01 16:15:38","43.239.222.213","tcp",873,"dc222.kdata.vn","rsync",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,,,
"2020-08-01 16:15:43","103.53.171.8","tcp",873,"dc171.kdata.vn","rsync",18403,"VN","HA NOI","HANOI",0,,,,
"2020-08-01 16:15:43","113.162.244.13","tcp",873,"dynamic.vdc.vn","rsync",45899,"VN","BINH THUAN","PHAN THIET",517311,,"homes|user home;NetBackup|System default shared folder;surveillance|System default shared folder;home|~;",,"N"
"2020-08-01 16:15:44","123.30.41.148","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HA NOI","HANOI",517311,,,,
"2020-08-01 16:15:44","103.53.171.27","tcp",873,"dc171.kdata.vn","rsync",18403,"VN","HA NOI","HANOI",0,,,,
"2020-08-01 16:15:44","61.28.235.166","tcp",873,,"rsync",38244,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"backup|backup files;",,"N"
"2020-08-01 16:15:53","27.67.50.7","tcp",873,"localhost","rsync",7552,"VN","HA NOI","HANOI",517312,,"castis_failover|/castis/failover Sync between active and backup;",,"N"
"2020-08-01 16:15:54","222.255.114.93","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HA NOI","HANOI",517311,,,,
"2020-08-01 16:15:55","117.0.204.210","tcp",873,"localhost","rsync",7552,"VN","HA NOI","HANOI",517312,,,,
"2020-08-01 16:15:57","222.255.114.116","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HA NOI","HANOI",517311,,,,
"2020-08-01 16:15:58","125.234.129.84","tcp",873,"125.234.129.84.hcm.viettel.vn","rsync",7552,"VN","HA NOI","HANOI",0,,"ActiveBackupforBusiness;Backup|GSD;Backup|YakjinBDC;GSD|GSD BDC;KT;YakjinBDC;home|~;",,"N"
"2020-08-01 16:15:58","222.255.216.208","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HA NOI","HANOI",517311,,,,
"2020-08-01 16:15:58","14.169.212.152","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,,,
"2020-08-01 16:15:59","103.74.121.60","tcp",873,"sv121060.bkns.vn","rsync",135967,"VN","HA NOI","HANOI",0,,"lykoshome;lykosopt;lykosdb;",,"N"
"2020-08-01 16:16:37","123.30.171.95","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HA NOI","HANOI",517311,,"mysql;code;",,"N"
"2020-08-01 16:16:38","125.212.245.33","tcp",873,,"rsync",3873,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,,,
"2020-08-01 16:16:40","42.113.246.198","tcp",873,,"rsync",18403,"VN","HA NOI","HANOI",517311,,"Backups|Store backups;homes|user home;NetBackup|System default shared folder;web|System default shared folder;home|~;",,"N"
"2020-08-01 16:16:45","103.216.120.255","tcp",873,,"rsync",18403,"VN","HA NOI","HANOI",0,,"user_01711780cd1a02864348;user_017f518c5c9ed1418141;user_0232cffc8b0664727451;user_029c62a54cabb5017841;user_0392c67940f33541493;user_03b55ddb2f5f4d5775;user_03e94e54f1acaf1d8354;user_052f97087b2111037988;user_0675f616f1031a9a3013;user_06e18112b7f43f188198;user_078ddf0ce40deb39466;user_092394f5943f075456;user_096538b6e9ee139b7556;user_0c2adbd3f5316eb66993;user_0d11c80f59e4f8f626;user_0d9f0d47d1c8f4967847;user_0dd344d8cc241fb95935;user_0e5d0cc18dfca8327841;user_0ea8c400d150b0e17535;user_0ecb840b0b613b7c7772;user_0f74eae3ba7e45846465;user_11212f2dfe8455ee3499;user_133178494d0013446612;user_134875059659639e7568;user_13c2780d36378af85146;user_13c4d23871ed0d52679;user_13e4665d67a6237c5542;user_14c507ba2c929a0b3658;user_14dae63dabfaf0b1181;user_15e75ff5bfa070396708;user_164b1860b433e7b33322;user_167799ecbf97526b7112;user_169cfb7c173ce69b39;user_17e0c410f768a1fc5350;user_184fe2ed3985b0267208;user_19c39a24904493e53163;user_19eba54bce88c12a7859;user_1a144f7f87a575115539;user_1a7d2cf1058ef9e75278;user_1aa380d42978991d56;user_1ce73b0c0f5800017664;user_1d76b68d08dab8156026;user_1f18e37c054cae6c5911;user_1f9e8ae10a71f20456;user_1fba9c0692759fa84030;user_20164f9ccc6445d08054;user_203176c3fedb5fbf1678;user_20426e67a70340983745;user_20fdc0b980a6501a5401;user_2159a211093361207151;user_2182df0cf27099508084;user_21a7e783e45874f8556;user_224bd0a9f6101a5b8144;user_2332c507c6d19aa25851;user_2333b1cf94ba01927400;user_237ab1c4bab994773331;user_242406299a1702391090;user_25714ed1fe315bb78402;user_25d866c2f200c6015899;user_275faba73bb774927313;user_27fd2ce9fa242810213;user_281e7cdcfa05f2903262;user_285e82ff54fceec37271;user_28c5b17d084720047841;user_298bba06f32d7bda7307;user_2a97d8f002a45f7c8429;user_2aae892bdc2893017103;user_2b93aef70b999c2556;user_2bb10e4fd6e37f8c7580;user_2c6b909cf5d28f09664;user_2cabd3f7ffb90a1c4987;user_2cd1073f100fae146708;user_2deb2bf33acc205e6927;user_2ec89da0960c11a66978;user_2edce88648fc82015944;user_2ee3cfb2242f8e797859;user_3000538c450b33868192;user_30da44b7957984554030;user_323f1575b8a4546c6153;user_324b33853ab6ee62865;user_331346f07d1a8aa27037;user_337fb24b9c21040d30;user_3435b55d97654db37595;user_351fbaeac3da09757262;user_368e2a679cda68e856;user_36b9c3f020fb8e526864;user_37c3ffa04b4b40ca127;user_37cf2282f0d7dd93229;user_397ca99da09540076699;user_39b39fccf018e1fa7679;user_39dfdf74451b305e6077;user_3a11957ec4c286586666;user_3a84507f58dc59e86047;user_3b5eb79080cc29ec763;user_3b6440e02dfefa403136;user_3ed30c7b410923fe6047;user_3fc86c4e3daa48967196;user_40109de732f351fc8168;user_41422f7d522353a658;user_4162c0f1d77f6c5b8204;user_423e605bcdf6efac26;user_427088d604ebf5cd2836;user_43ddc10e8cbbbc666011;user_44a159f9acf094638390;user_454d76f9444f6f0f8399;user_45d45e996fbfbc957895;user_45e1100ecf7a80813970;user_475f668342179bc1181;user_4789f1b0532224df6393;user_47d91bdcaff68c39451;user_4918cc78b8eb52076966;user_4988aea7317c9f96106;user_49c998b2734737d77571;user_4ac6bb012a6010895851;user_4baa4f299ff8fa987196;user_4d27a00c99600d466930;user_4d61b4fb8258214356;user_4d7b0a9dfba0fecb85;user_4e2557e3933d48375764;user_4eadb03583518eb11;user_4eff97baf8b3bafc7334;user_4f7ffb84dfdf71d67067;user_4ff08ed324a405045776;user_50ac463e1fdf8e69169;user_511da7481cba49357844;user_52ac90774e673ee1195;user_52b9f17eecd8fce9229;user_53b8e0cc22633a2a6174;user_53e41e8b744dda2e577;user_54b97d7bdbca94065911;user_55c9111fc6ccbc8a6035;user_55d0c423cca164c68291;user_571a5008be39bf678057;user_575e7ef99c2721777715;user_58036acb7d2d61ea30;user_59e1013e3a22ee297124;user_5a6699f5d30dbad87592;user_5af26d4977b5a035688;user_5b692e6a623dc57256;user_5db208bb9cba9dc8703;user_5f5e711c59eb73b86792;user_5f9a509a4eb8bf747826;user_6049d8a064fdd0943229;user_60d92423a04052a36561;user_611fa5727b5ebf718240;user_61ac296427a08fab6996;user_638f0963e72ef8eb7886;user_63c10897516106c0703;user_user_642acdfcd519b05985;user_64cfb82642b18feb7622;user_6528f21539fec5ba26;user_66612c45763ebaef6053;user_675ee4f0fa79abbb7859;user_67c5b6ff8c545f707352;user_67f3da495bae6b0385;user_683ac93eddef112f7538;user_686fcb5e0b177a057841;user_69202347936435617310;user_697ab88347846eed8009;user_6aeffd77ae5fc6e2766;user_6b500fe105162f9626;user_6c5abdb36d618f827961;user_6c871cc229dbd0f94210;user_6cb5bbc1fbcb2d847334;user_6d16ecb2197d53006405;user_6d445314503434c87907;user_6d46236d24860b238174;user_6e60bcd75759ee19916;user_6e6d23637ac34c876681;user_70464b8aaed6239e6579;user_70e23e821e6e49697838;user_7245bbcd7313ca904030;user_72c49ed87c9d67f16708;user_74b1545c48da09576621;user_7508da3b7008ebbb8051;user_754ffd337437149a7322;user_75b0a764ae86dbf47886;user_75eef89829b1fd64616;user_791fafd7ad3d2de67163;user_79206f1c1335cd0b670;user_79d8635ddd850d227886;user_7ca541f6905fc2af7814;user_7cd3c1c86850fb04943;user_7dd04a4b6ca6761e26;user_7df779afc359b8195788;user_7e2928f9628fefa77553;user_7ea0e571afa0b6547193;user_7efe6deebf7929797334;user_7f67d79d5d530b3c365;user_82e69eb98766f4697307;user_82e848c44d94a2fb8180;user_843e34c656571af67100;user_8441029bd4140e532464;user_84734a1f60e5cad82080;user_868032c06d663051",,"N"
"2020-08-01 16:16:46","171.244.9.233","tcp",873,,"rsync",38731,"VN","HA NOI","HANOI",517312,,,,
"2020-08-01 16:16:46","115.146.121.245","tcp",873,"rca.offresoketsd.com","rsync",38732,"VN","HA NOI","HANOI",0,,"website;",,"N"
"2020-08-01 16:16:46","1.53.139.249","tcp",873,,"rsync",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,,,
"2020-08-01 16:16:50","103.216.120.26","tcp",873,,"rsync",18403,"VN","HA NOI","HANOI",0,,"user_01711780cd1a02864348;user_017f518c5c9ed1418141;user_0232cffc8b0664727451;user_029c62a54cabb5017841;user_0392c67940f33541493;user_03b55ddb2f5f4d5775;user_03e94e54f1acaf1d8354;user_052f97087b2111037988;user_0675f616f1031a9a3013;user_06e18112b7f43f188198;user_078ddf0ce40deb39466;user_092394f5943f075456;user_096538b6e9ee139b7556;user_0c2adbd3f5316eb66993;user_0d11c80f59e4f8f626;user_0d9f0d47d1c8f4967847;user_0dd344d8cc241fb95935;user_0e5d0cc18dfca8327841;user_0ea8c400d150b0e17535;user_0ecb840b0b613b7c7772;user_0f74eae3ba7e45846465;user_11212f2dfe8455ee3499;user_133178494d0013446612;user_134875059659639e7568;user_13c2780d36378af85146;user_13c4d23871ed0d52679;user_13e4665d67a6237c5542;user_14c507ba2c929a0b3658;user_14dae63dabfaf0b1181;user_15e75ff5bfa070396708;user_164b1860b433e7b33322;user_167799ecbf97526b7112;user_169cfb7c173ce69b39;user_17e0c410f768a1fc5350;user_184fe2ed3985b0267208;user_19c39a24904493e53163;user_19eba54bce88c12a7859;user_1a144f7f87a575115539;user_1a7d2cf1058ef9e75278;user_1aa380d42978991d56;user_1ce73b0c0f5800017664;user_1d76b68d08dab8156026;user_1f18e37c054cae6c5911;user_1f9e8ae10a71f20456;user_1fba9c0692759fa84030;user_20164f9ccc6445d08054;user_203176c3fedb5fbf1678;user_20426e67a70340983745;user_20fdc0b980a6501a5401;user_2159a211093361207151;user_2182df0cf27099508084;user_21a7e783e45874f8556;user_224bd0a9f6101a5b8144;user_2332c507c6d19aa25851;user_2333b1cf94ba01927400;user_237ab1c4bab994773331;user_242406299a1702391090;user_25714ed1fe315bb78402;user_25d866c2f200c6015899;user_275faba73bb774927313;user_27fd2ce9fa242810213;user_281e7cdcfa05f2903262;user_285e82ff54fceec37271;user_28c5b17d084720047841;user_298bba06f32d7bda7307;user_2a97d8f002a45f7c8429;user_2aae892bdc2893017103;user_2b93aef70b999c2556;user_2bb10e4fd6e37f8c7580;user_2c6b909cf5d28f09664;user_2cabd3f7ffb90a1c4987;user_2cd1073f100fae146708;user_2deb2bf33acc205e6927;user_2ec89da0960c11a66978;user_2edce88648fc82015944;user_2ee3cfb2242f8e797859;user_3000538c450b33868192;user_30da44b7957984554030;user_323f1575b8a4546c6153;user_324b33853ab6ee62865;user_331346f07d1a8aa27037;user_337fb24b9c21040d30;user_3435b55d97654db37595;user_351fbaeac3da09757262;user_368e2a679cda68e856;user_36b9c3f020fb8e526864;user_37c3ffa04b4b40ca127;user_37cf2282f0d7dd93229;user_397ca99da09540076699;user_39b39fccf018e1fa7679;user_39dfdf74451b305e6077;user_3a11957ec4c286586666;user_3a84507f58dc59e86047;user_3b5eb79080cc29ec763;user_3b6440e02dfefa403136;user_3ed30c7b410923fe6047;user_3fc86c4e3daa48967196;user_40109de732f351fc8168;user_41422f7d522353a658;user_4162c0f1d77f6c5b8204;user_423e605bcdf6efac26;user_427088d604ebf5cd2836;user_43ddc10e8cbbbc666011;user_44a159f9acf094638390;user_454d76f9444f6f0f8399;user_45d45e996fbfbc957895;user_45e1100ecf7a80813970;user_475f668342179bc1181;user_4789f1b0532224df6393;user_47d91bdcaff68c39451;user_4918cc78b8eb52076966;user_4988aea7317c9f96106;user_49c998b2734737d77571;user_4ac6bb012a6010895851;user_4baa4f299ff8fa987196;user_4d27a00c99600d466930;user_4d61b4fb8258214356;user_4d7b0a9dfba0fecb85;user_4e2557e3933d48375764;user_4eadb03583518eb11;user_4eff97baf8b3bafc7334;user_4f7ffb84dfdf71d67067;user_4ff08ed324a405045776;user_50ac463e1fdf8e69169;user_511da7481cba49357844;user_52ac90774e673ee1195;user_52b9f17eecd8fce9229;user_53b8e0cc22633a2a6174;user_53e41e8b744dda2e577;user_54b97d7bdbca94065911;user_55c9111fc6ccbc8a6035;user_55d0c423cca164c68291;user_571a5008be39bf678057;user_575e7ef99c2721777715;user_58036acb7d2d61ea30;user_59e1013e3a22ee297124;user_5a6699f5d30dbad87592;user_5af26d4977b5a035688;user_5b692e6a623dc57256;user_5db208bb9cba9dc8703;user_5f5e711c59eb73b86792;user_5f9a509a4eb8bf747826;user_6049d8a064fdd0943229;user_60d92423a04052a36561;user_611fa5727b5ebf718240;user_61ac296427a08fab6996;user_638f0963e72ef8eb7886;user_63c10897516106c0703;user_user_642acdfcd519b05985;user_64cfb82642b18feb7622;user_6528f21539fec5ba26;user_66612c45763ebaef6053;user_675ee4f0fa79abbb7859;user_67c5b6ff8c545f707352;user_67f3da495bae6b0385;user_683ac93eddef112f7538;user_686fcb5e0b177a057841;user_69202347936435617310;user_697ab88347846eed8009;user_6aeffd77ae5fc6e2766;user_6b500fe105162f9626;user_6c5abdb36d618f827961;user_6c871cc229dbd0f94210;user_6cb5bbc1fbcb2d847334;user_6d16ecb2197d53006405;user_6d445314503434c87907;user_6d46236d24860b238174;user_6e60bcd75759ee19916;user_6e6d23637ac34c876681;user_70464b8aaed6239e6579;user_70e23e821e6e49697838;user_7245bbcd7313ca904030;user_72c49ed87c9d67f16708;user_74b1545c48da09576621;user_7508da3b7008ebbb8051;user_754ffd337437149a7322;user_75b0a764ae86dbf47886;user_75eef89829b1fd64616;user_791fafd7ad3d2de67163;user_79206f1c1335cd0b670;user_79d8635ddd850d227886;user_7ca541f6905fc2af7814;user_7cd3c1c86850fb04943;user_7dd04a4b6ca6761e26;user_7df779afc359b8195788;user_7e2928f9628fefa77553;user_7ea0e571afa0b6547193;user_7efe6deebf7929797334;user_7f67d79d5d530b3c365;user_82e69eb98766f4697307;user_82e848c44d94a2fb8180;user_843e34c656571af67100;user_8441029bd4140e532464;user_84734a1f60e5cad82080;user_868032c06d663051",,"N"
"2020-08-01 16:16:51","123.16.253.129","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HA NOI","HANOI",517311,,,,
"2020-08-01 16:16:51","113.177.106.160","tcp",873,"static.vnpt.vn","rsync",45899,"VN","DA NANG","DA NANG",517311,,,,
"2020-08-01 16:16:52","120.138.69.108","tcp",873,"ptr.vng.vn","rsync",38244,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"ssl_certificate_zaloservices;",,"N"
"2020-08-01 16:16:53","45.118.150.2","tcp",873,"hosted-by.vonline.vn","rsync",131367,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"ghiendi;",,"N"
"2020-08-01 16:16:57","171.232.179.145","tcp",873,"dynamic-ip-adsl.viettel.vn","rsync",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"array1_backup;",,"N"
"2020-08-01 16:16:58","171.228.201.64","tcp",873,"dynamic-ip-adsl.viettel.vn","rsync",7552,"VN","HA NOI","HANOI",517312,,"array1_TMNAS;array1_webaxs;array1_phuccop;array1_FTP;array1_Webfolder;array1_lovecop;array1_admin;",,"N"
"2020-08-01 16:16:58","203.205.52.254","tcp",873,"static.cmcti.vn","rsync",45903,"VN","DA NANG","DA NANG",0,,,,
"2020-08-01 16:16:58","103.19.166.106","tcp",873,,"rsync",45896,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"Aller;Archive;Cloud;Davidsen;NetBackup|System default shared folder;Nilfisk;Silvan;home|~;",,"N"
"2020-08-01 16:16:58","103.9.76.5","tcp",873,"except.ipmlimewire.de","rsync",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"ftp|public archive;vinahostbackup_template;",,"N"
"2020-08-01 16:16:59","171.241.114.252","tcp",873,"dynamic-adsl.viettel.vn","rsync",7552,"VN","HA NOI","HANOI",517312,,,,
"2020-08-01 16:17:00","171.227.110.197","tcp",873,"dynamic-adsl.viettel.vn","rsync",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,,,
"2020-08-01 16:17:01","27.79.214.245","tcp",873,"localhost","rsync",7552,"VN","HA NOI","HANOI",517312,,"array1_HoangGia;array1_HuongGiang;array1_viethung;array1_manhquan;",,"N"
"2020-08-01 16:17:02","222.255.78.91","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HA NOI","HANOI",517311,,"downproduct;downcustomers;downstore;uporders;upstore;upvesreport;neworder;ordermessage;downorderpos;images;backuporder;",,"N"
"2020-08-01 16:17:02","203.113.172.118","tcp",873,,"rsync",7552,"VN","HA NOI","HANOI",517312,,"PUBLIC_RES|public_resource;NGINX|NGINX file;WEB_RES|WEB RES;",,"N"
"2020-08-01 16:17:04","171.241.10.219","tcp",873,"dynamic-ip-adsl.viettel.vn","rsync",7552,"VN","HA NOI","HANOI",517312,,"disk1_Photos;disk1_Moc;",,"N"
"2020-08-01 16:17:06","117.1.232.101","tcp",873,"localhost","rsync",7552,"VN","HAI PHONG","HAI PHONG",517312,,"ActiveBackupforBusiness;download;homes|user home;music|System default shared folder;NetBackup|System default shared folder;photo|System default shared folder;share;surveillance|System default shared folder;video|System default shared folder;vpsbackup;home|~;",,"N"
"2020-08-01 16:17:07","163.44.193.134","tcp",873,"v163-44-193-134.a002.g.han1.static.cnode.io","rsync",131392,"VN","HA NOI","HANOI",0,,"backup;",,"N"
"2020-08-01 16:17:09","171.250.42.45","tcp",873,"dynamic-ip-adsl.viettel.vn","rsync",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,,,
"2020-08-01 16:17:10","14.187.243.127","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"BACKUP;Catalogues;DELABIE;Mark|Laptop Backup;Mark|laptop backup2;Mark|mobile;NetBackup|System default shared folder;RainBird;video|System default shared folder;Willy;home|~;",,"N"
"2020-08-01 16:17:10","27.118.22.39","tcp",873,,"rsync",55313,"VN","HA NOI","HANOI",0,,"backup;",,"N"
"2020-08-01 16:17:10","42.116.89.33","tcp",873,,"rsync",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,,,
"2020-08-01 16:17:12","171.244.9.74","tcp",873,,"rsync",38731,"VN","HA NOI","HANOI",517312,,,,
"2020-08-01 16:17:16","171.234.141.30","tcp",873,"dynamic-ip-adsl.viettel.vn","rsync",7552,"VN","HA NOI","HANOI",517312,,,,
"2020-08-01 16:17:16","113.161.220.107","tcp",873,"mail.minhphu.com","rsync",45899,"VN","CA MAU","CA MAU",517311,,"Public;kythuat;itgroup;servermpc;thanhnghiem;Scada;quangthieu;MasterData;system_erp;sap_backup;quachlit;Coder;MINHPHUDATA;nghiencuuphattrien;Quitrinhs#341#272#243nxu#341#272#245t;muathe;AutosoftCM;Record;SGDMS;xuatphieu;",,"N"
"2020-08-01 16:17:21","115.84.183.18","tcp",873,,"rsync",38731,"VN","HA NOI","HANOI",0,,"Backup_Log_email;Backup_ODOO|Backup ODOO;Backup_Web|For Website;DATA|PUBLIC    DATA PUBLIC;homes|user home;MY|DATA        DATA Tinh Tuom;NetBackup|System default shared folder;home|~;",,"N"
"2020-08-01 16:17:21","103.92.25.221","tcp",873,,"rsync",135915,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,,,
"2020-08-01 16:17:21","171.244.9.152","tcp",873,,"rsync",38731,"VN","HA NOI","HANOI",517312,,,,
"2020-08-01 16:17:22","113.173.50.19","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"chat;DESIGNER|DATA;homes|user home;music|System default shared folder;NetBackup|System default shared folder;NGUYEN|HUNG TEAM;photo|System default shared folder;video|System default shared folder;home|~;",,"N"
"2020-08-01 16:17:22","171.244.9.54","tcp",873,,"rsync",38731,"VN","HA NOI","HANOI",517312,,,,
"2020-08-01 16:17:24","14.250.3.173","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HA NOI","HANOI",517311,,,,
"2020-08-01 16:17:34","125.212.229.146","tcp",873,,"rsync",38731,"VN","HA NOI","HANOI",517312,,"data;",,"N"
"2020-08-01 16:17:34","27.79.152.26","tcp",873,"localhost","rsync",7552,"VN","HA NOI","HANOI",517312,,"homes|Nippon Koei;music|System default shared folder;NetBackup|System default shared folder;photo|System default shared folder;video|System default shared folder;home|~;",,"N"
"2020-08-01 16:17:34","103.39.94.14","tcp",873,,"rsync",18403,"VN","HA NOI","HANOI",0,,"hanbiro|hanbiro;etc|etc;boot|boot;sysbackup|system backup;",,"N"
"2020-08-01 16:17:34","27.71.227.52","tcp",873,,"rsync",38731,"VN","HA NOI","HANOI",517312,,,,
"2020-08-01 16:17:35","123.31.25.149","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HA NOI","HANOI",517311,,"masterdir;cdn;game_s2;",,"N"
"2020-08-01 16:17:35","115.75.6.254","tcp",873,,"rsync",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Public;DataStore;CB;Audit;PPT;Samsung;Recruitment;QC;Accounting;HR;AddHoc;BlueForce;Backup;it;Training;toanns;phatvo;",,"N"
"2020-08-01 16:17:35","123.30.134.153","tcp",873,"static.vnpt.vn","rsync",7643,"VN","HA NOI","HANOI",517311,,,,
"2020-08-01 16:17:36","210.211.108.113","tcp",873,,"rsync",38731,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,,,
"2020-08-01 16:17:36","103.92.26.36","tcp",873,,"rsync",135915,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,,,
"2020-08-01 16:18:07","120.138.73.40","tcp",873,,"rsync",38244,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,,,
"2020-08-01 16:18:08","123.30.168.13","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HA NOI","HANOI",517311,,"vgs1.1;",,"N"
"2020-08-01 16:18:16","14.160.103.175","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HA NOI","HANOI",517311,,"ARC|System Folder;ARC-Center|Trung t#303#242m ARC;chat;Cong|Trinh     C#303#264ng trinh Water Care;homes|user home;Kinh|Doanh     Kinh Doanh WaterCare;MailPlus|Synology MailPlus;music|System default shared folder;NetBackup|System default shared folder;Water|Care System;web|System default shared folder;WTC|K#341#272#277 To#303#241n File chung k#341#272#277 to#303#241n;WTC-Ph#303#241p|l#303#275  Ph#303#262ng Ph#303#241p L#303#275;home|~;",,"N"
"2020-08-01 16:18:30","171.240.36.171","tcp",873,"dynamic-ip-adsl.viettel.vn","rsync",7552,"VN","HA NOI","HANOI",517312,,"homes|user home;KOREA;music|System default shared folder;NetBackup|System default shared folder;photo|System default shared folder;SaekwangENG;video|System default shared folder;home|~;",,"N"
"2020-08-01 16:18:31","203.113.151.221","tcp",873,,"rsync",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"7net;backup;DATA;docker;homes|user home;music|System default shared folder;NetBackup|System default shared folder;photo|System default shared folder;PK|BUYER MATERIAL DB;PKMEETING;PUBLIC;SOFTWARE;surveillance|System default shared folder;TRUONG;video|System default shared folder;web|System default shared folder;",,"N"
"2020-08-01 16:18:34","222.255.114.70","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HA NOI","HANOI",517311,,,,
"2020-08-01 16:18:35","222.255.114.24","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HA NOI","HANOI",517311,,,,
"2020-08-01 16:18:35","42.118.180.11","tcp",873,,"rsync",18403,"VN","HA NOI","HANOI",517311,,,,
"2020-08-01 16:18:37","113.190.149.236","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HA NOI","HANOI",517311,,,,
"2020-08-01 16:18:38","113.161.85.86","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"disk2_Thietbi%5fBK;disk2_Layout%5fBK%5f;disk2_Shoene%5fBK;disk2_KetCau%5fBK;disk2_Data%5fChung%5fBK;disk2_KienTruc%5fBK;",,"N"
"2020-08-01 16:18:39","125.212.229.147","tcp",873,,"rsync",38731,"VN","HA NOI","HANOI",517312,,"data;",,"N"
"2020-08-01 16:18:39","203.162.48.37","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,,,
"2020-08-01 16:18:40","171.244.58.20","tcp",873,,"rsync",38731,"VN","HA NOI","HANOI",517312,,,,
"2020-08-01 16:18:41","210.245.21.182","tcp",873,,"rsync",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"tgamestudio|module tgamestudio;tamtayglobal|module tamtayglobal.com;horo|module witchi;photo|module photo.tamtay.vn;blog|module blog.tamtay.vn;sixwin|module web sixwin.io;lipadico|module web lipadico.club;",,"N"
"2020-08-01 16:18:41","125.212.229.32","tcp",873,,"rsync",38731,"VN","HA NOI","HANOI",517312,,"code;mysql;code_mango;mysql_mango;code_didongre;mysql_didongre;code_all;mysql_all;code_all_27;mysql_all_27;",,"N"
"2020-08-01 16:18:42","115.79.196.85","tcp",873,"adsl.viettel.vn","rsync",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,,,
"2020-08-01 16:18:42","14.177.148.140","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HA NOI","HANOI",517311,,"Command;docker;Downloads2;music|System default shared folder;NetBackup|System default shared folder;opt;photo|System default shared folder;svn;video|System default shared folder;Work;#354#231#270#353#266#200#354#232#251;home|~;",,"N"
"2020-08-01 16:18:42","14.226.232.150","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,,,
"2020-08-01 16:18:45","210.245.38.72","tcp",873,,"rsync",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,,,
"2020-08-01 16:18:47","125.212.217.30","tcp",873,,"rsync",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"3f_Shared|For 3f Solutions Company;Local|Local;music|System default shared folder;NetBackup|System default shared folder;photo|System default shared folder;Plex|Plex Media Library;P_Data;video|System default shared folder;web|System default shared folder;home|~;",,"N"
"2020-08-01 16:18:47","203.171.18.3","tcp",873,"static.cmcti.vn","rsync",45903,"VN","HA NOI","HANOI",0,,"backup;df;chk;",,"N"
"2020-08-01 16:18:50","171.244.16.196","tcp",873,,"rsync",38731,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"home|home;mysql|mysql;vpop|vpop;etc|etc;apacheconf|apacheconf;tomcat|tomcat;var|var;lib|lib;zend|zend;root|root;",,"N"
"2020-08-01 16:18:51","171.234.229.186","tcp",873,"dynamic-adsl.viettel.vn","rsync",7552,"VN","HA NOI","HANOI",517312,,,,
